companyId;companyName;ticker;price;p_L;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;vpa;lpa;valorMercado;dy;liquidezMediaDiaria;receitas_Cagr5;lucros_Cagr5
319;EMBPAR PARTICIPACOES S.A.;EPAR3;9,4;2,3167;1,7862;1,8781;0,5634;2,2574;19,65;6,57;5,32;0,1234;1,9885;-2,2414;4,57;77,1;24,32;48,04;0,36;0,38;0,32;0,68;1,61;0,16410896;5,2627;4,0574;139689339,2;21,4762;14086,74;44,52;93,88
351;CEMEPE;MAPT3;37,0;-191,0063;-5,6113;-208,5835;43,9833;-132,2501;;;;;-5666,5192;-43,9833;0,0;-2,94;-23,03;2,69;;0,0;-7,84;8,84;0,0;-54,75512903;-6,5938;-0,1937;21556767,4;;;;
351;CEMEPE;MAPT4;10,21;-52,7074;-1,5484;-57,5578;12,137;-132,2501;;;;;-1563,653;-12,137;0,0;-2,94;-23,03;2,69;;0,0;-7,84;8,84;0,0;-15,10945587;-6,5938;-0,1937;21556767,4;;2041,0;;
274;NADIR FIGUEIREDO;NAFG4;19,02;3,4862;0,8163;1,9748;0,3406;5,0578;41,15;16,49;9,34;0,3256;0,9444;-0,8487;1,05;23,42;9,77;15,89;0,48;1,17;0,42;0,58;2,52;-0,3364418;23,3;5,4558;508315292,42;;;7,87;35,19
274;NADIR FIGUEIREDO;NAFG3;64,37;11,7984;2,7627;6,6834;1,1528;5,0578;41,15;16,49;9,34;1,1019;3,196;-2,8724;1,05;23,42;9,77;15,89;0,48;1,17;0,42;0,58;2,52;-1,13863086;23,3;5,4558;508315292,42;;;7,87;35,19
394;PANATLANTICA;PATI4;51,99;16,6196;1,3968;9,4319;0,618;7,4479;8,88;5,3;3,01;0,5001;1,0883;-4,2926;1,24;8,4;3,72;5,79;0,14;0,97;0,44;0,56;2,97;-0,21471089;37,2216;3,1282;855052524,14;5,5994;5199,0;31,3;38,31
394;PANATLANTICA;PATI3;35,0;11,1884;0,9403;6,3496;0,416;7,4479;8,88;5,3;3,01;0,3367;0,7326;-2,8898;1,24;8,4;3,72;5,79;0,14;0,97;0,44;0,56;2,97;-0,14454474;37,2216;3,1282;855052524,14;8,3175;33685,8;31,3;38,31
555;BRB BCO DE BRASILIA S.A.;BSLI3;17,65;15,043;3,0057;24,9989;0,1646;23,7214;27,43;5,18;8,61;1,2944;-0,6093;-0,1836;0,13;19,98;1,09;;;;0,05;0,95;0,28;-0,94143455;5,8722;1,1733;6080315725,0;5,9302;2804,79;5,49;16,26
555;BRB BCO DE BRASILIA S.A.;BSLI4;13,7;11,6764;2,333;19,4043;0,1278;23,7214;27,43;5,18;8,61;1,0048;-0,473;-0,1425;0,13;19,98;1,09;;;;0,05;0,95;0,28;-0,73074523;5,8722;1,1733;6080315725,0;8,404;7949,04;5,49;16,26
349;ATOM EMPREENDIMENTOS;ATOM3;2,46;5,6547;2,2849;6,0433;1,6317;3,9381;98,36;27,66;29,56;1,6717;1,7609;-75,464;0,98;40,41;28,86;35,14;-0,81;-2,13;0,71;0,29;18,91;0,16066389;1,0766;0,435;58798098,06;2,8041;32815,6;;
277;TEC TOY;TOYB3;2,29;-43,9352;-4,9702;-44,9977;4,0346;-47,6217;24,06;-10,7;-10,96;4,8148;-5,9253;-11,8865;0,84;-11,31;-9,18;11,93;;-0,63;-0,81;1,81;0,49;0,47210215;-0,4608;-0,0521;71890222,22;;;-33,11;
277;TEC TOY;TOYB4;2,5;-47,9642;-5,4259;-49,1242;4,4046;-47,6217;24,06;-10,7;-10,96;5,2563;-6,4687;-12,9765;0,84;-11,31;-9,18;11,93;;-0,63;-0,81;1,81;0,49;0,51539536;-0,4608;-0,0521;71890222,22;;;-33,11;
403;COSAN;CSAN3;17,36;22,278;2,0792;5,2897;0,3389;10,3611;23,12;17,22;4,09;0,9106;2,8619;-0,453;0,37;9,33;1,52;6,87;2,0;5,08;0,16;0,68;1,89;-0,30399987;8,3494;0,7792;32308982867,68;2,4661;177006269,18;26,99;7,11
475;LIGHT;LIGT3;4,67;-16,43;0,2012;1,0984;0,0625;5,8217;18,66;10,91;-0,73;0,1199;0,837;-0,0896;0,52;-1,22;-0,38;7,91;0,87;4,73;0,31;0,69;1,33;0,14422992;23,1606;-0,2836;1724931150,12;5,4439;22822179,93;9,08;
354;LONGDIS;SPRT3B;76,4;-246,6709;-93,0203;-283,2268;32019,681;-283,2268;;;;;-92,7532;-32307,2412;0,0;-37,71;-12980,73;32,84;;0,0;-344,22;345,22;0,0;-2,63199165;-0,8213;-0,3097;370531748,8;;;;
343;BANCO SANTANDER;SANB11;28,23;7,3002;0,9818;6,0191;0,1091;6,0233;25,83;14,67;12,09;0,8828;;-0,111;0,12;13,45;1,49;;;;0,11;0,89;;-0,6778205;28,7532;3,867;105991736405,89;7,9409;61992068,75;0,22;14,6
343;BANCO SANTANDER;SANB3;13,28;6,8684;0,9237;5,663;0,1027;6,0233;25,83;14,67;12,09;0,8306;;-0,1044;0,12;13,45;1,49;;;;0,11;0,89;;-0,63772273;14,3766;1,9335;105991736405,89;8,0382;3700600,78;0,22;14,6
343;BANCO SANTANDER;SANB4;14,93;7,7217;1,0385;6,3666;0,1154;6,0233;25,83;14,67;12,09;0,9338;;-0,1174;0,12;13,45;1,49;;;;0,11;0,89;;-0,71695786;14,3766;1,9335;105991736405,89;7,8649;4369519,53;0,22;14,6
566;NORTEC QUÍMICA S.A.;NRTQ3;0,0;0,0;0,0;0,0;0,0;0,0486;25,92;12,32;13,69;0,0;0,0;0,0;0,86;16,49;11,82;11,58;0,01;0,05;0,72;0,28;4,26;0,0;17,0746;2,8148;0,0;;;13,67;16,56
410;REFINARIA DE PETROLEOS MANGUINHOS;RPMG3;1,71;-0,1272;-0,03;-0,1306;0,023;-0,3805;-11,88;-18,63;-19,13;0,0243;-0,0326;-0,3606;0,94;-23,61;-18,05;24,39;;-0,25;-0,76;1,77;0,57;-0,00047084;-56,9529;-13,4468;115752685,59;;21220,7;25,45;
478;RENOVA;RNEW11;5,97;2,5974;-0,7949;0,9577;0,2444;2,6861;30,94;294,0;108,4;2,8155;-11,1294;-0,2878;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04224805;-7,5105;2,2985;480971059,62;;56379,45;-27,95;
478;RENOVA;RNEW3;1,95;2,5451;-0,7789;0,9384;0,2395;2,6861;30,94;294,0;108,4;2,7589;-10,9057;-0,282;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04139885;-2,5035;0,7662;480971059,62;;61843,55;-27,95;
478;RENOVA;RNEW4;1,99;2,5974;-0,7949;0,9577;0,2444;2,6861;30,94;294,0;108,4;2,8155;-11,1294;-0,2878;0,09;-30,6;9,41;133,4;;1,73;-0,31;1,31;0,87;0,04224805;-2,5035;0,7662;480971059,62;;121959,68;-27,95;
556;BRQ SOLUCOES EM INFORMATICA S.A.;BRQB3;0,0;0,0;0,0;0,0;0,0;-0,7558;36,81;16,43;10,41;0,0;0,0;0,0;1,9;44,07;19,83;35,2;-0,53;-0,76;0,45;0,54;2,13;0,0;1,2945;0,5705;0,0;;;12,3;
484;GRENDENE;GRND3;6,28;9,5055;1,327;19,828;1,1998;16,2395;40,49;11,25;23,48;2,2316;2,2286;-3,1837;0,54;13,96;12,62;5,93;-0,24;-3,59;0,9;0,1;7,35;-0,77465656;4,7324;0,6607;5674586400,0;4,8661;8639201,85;2,75;-1,24
576;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;MTRE3;3,54;10,27;0,3798;9,1719;0,2323;7,4415;31,05;6,14;5,48;0,5628;0,4127;-1,1647;0,41;3,7;2,26;2,24;-0,07;-1,7;0,61;0,38;3,37;3,22272544;9,3206;0,3447;373385114,6;9,2498;2105705,55;57,62;141,81
569;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;SMFT3;13,77;-29,2768;1,9462;137,3304;0,7269;142,9214;26,56;2,24;-10,51;3,0766;4,6468;-1,0294;0,24;-6,65;-2,48;0,77;0,09;6,19;0,37;0,62;2,14;0,52271298;7,0755;-0,4703;7990482399,07;;23130266,08;21,63;
588;ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A;ALPK3;1,51;-1,9514;0,7046;4,6916;0,1242;23,1392;29,84;6,4;-15,39;0,3004;-0,856;-0,1399;0,41;-36,11;-6,36;3,53;2,77;18,45;0,18;0,82;0,44;0,15355843;2,1429;-0,7738;328072580,19;;210648,75;;
522;CEA MODAS;CEAB3;2,21;-11,7708;0,2434;5,1094;0,0752;13,7391;49,14;2,18;-0,94;0,1112;0,8235;-0,137;0,68;-2,07;-0,64;0,52;0,41;8,63;0,31;0,69;1,25;0,09785205;9,0378;-0,1869;678139149,6;;11803798,63;1,51;
476;OMEGA GERAÇÃO;OMGE3;27,57;11,4761;1,3548;4,2963;0,4405;8,0448;30,38;56,77;21,25;2,4392;10,8515;-0,5307;0,18;11,81;3,84;11,17;1,18;3,75;0,33;0,67;1,31;-0,03026864;20,3491;2,4024;5521562588,85;;;55,45;118,18
426;HAPVIDA;HAPV3;5,17;-141,762;0,7516;368,7938;0,5083;430,2912;25,21;0,5;-1,31;1,8612;81,6533;-0,5694;0,27;-0,53;-0,36;-0,56;0,13;64,35;0,68;0,32;1,06;0,84931818;6,8791;-0,0365;37007244748,74;;333677303,7;26,62;
378;SUZANO S.A.;SUZB3;48,32;3,607;2,3532;3,3426;0,5114;6,2992;49,45;41,93;38,86;1,4015;2,8212;-0,7119;0,36;65,24;14,18;15,82;2,08;2,96;0,22;0,78;2,81;0,07347444;20,5336;13,3962;65680967928,0;6,4751;378626839,85;32,9;60,88
381;BRADESPAR;BRAP3;26,25;1,7373;1,3173;1,7493;1,3016;1,7712;;;;;12,9398;-1,4663;0,0;75,82;74,92;74,47;-0,11;-0,14;0,99;0,01;9,56;0,19097567;19,9279;15,1096;11235291598,14;11,3301;3162004,83;;56,67
381;BRADESPAR;BRAP4;30,05;1,9881;1,5074;2,0019;1,4895;1,7712;;;;;14,808;-1,678;0,0;75,82;74,92;74,47;-0,11;-0,14;0,99;0,01;9,56;0,21854892;19,9279;15,1096;11235291598,14;10,8907;131191522,4;;56,67
452;CELGPAR;GPAR3;45,0;4,1296;2,9975;3,0727;2,7309;2,4182;82,93;608,39;452,68;18,6938;5,0563;-7,0001;0,15;72,59;66,13;62,8;-0,64;-0,65;0,91;0,09;8,74;0,01015018;15,0127;10,897;3506779440,0;33,6726;26300,0;-9,31;-10,07
289;JOSAPAR;JOPA3;22,5;7,4062;0,4228;2,0212;0,1023;7,4904;21,51;5,41;1,48;0,1094;0,2586;-0,3742;0,93;5,71;1,38;5,16;1,14;5,45;0,24;0,68;2,19;0,07820668;53,2161;3,038;231699711,3;3,6754;15941,8;11,31;0,93
289;JOSAPAR;JOPA4;37,4;12,3108;0,7028;3,3597;0,17;7,4904;21,51;5,41;1,48;0,1819;0,4299;-0,622;0,93;5,71;1,38;5,16;1,14;5,45;0,24;0,68;2,19;0,12999689;53,2161;3,038;231699711,3;2,4323;6246,67;11,31;0,93
331;BANCO BRASIL;BBAS3;34,31;3,6294;0,6421;2,8765;0,0469;2,8756;28,97;15,94;12,64;0,4586;2,1363;-0,0481;0,1;17,69;1,29;;;;0,07;0,92;12,02;0,04852706;53,438;9,4534;97968607913,8;12,1556;668767279,78;-6,5;30,98
462;COPEL;CPLE11;37,48;23,3538;0,9782;6,8723;0,4115;9,8826;21,07;13,04;3,84;0,896;5,4744;-0,5234;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,27640743;38,3141;1,6049;20359959900,0;13,0043;20462092,35;12,85;-0,39
462;COPEL;CPLE3;6,77;21,0919;0,8835;6,2067;0,3716;9,8826;21,07;13,04;3,84;0,8092;4,9442;-0,4727;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,24963691;7,6628;0,321;20359959900,0;13,3321;10483332,53;12,85;-0,39
462;COPEL;CPLE5;23,12;72,0303;3,0172;21,1963;1,2691;9,8826;21,07;13,04;3,84;2,7635;16,8847;-1,6144;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,85252665;7,6628;0,321;20359959900,0;4,2943;8321,75;12,85;-0,39
462;COPEL;CPLE6;7,72;24,0516;1,0075;7,0776;0,4238;9,8826;21,07;13,04;3,84;0,9228;5,638;-0,5391;0,46;4,19;1,76;8,15;0,43;3,02;0,42;0,57;1,54;-0,2846672;7,6628;0,321;20359959900,0;12,8608;127205248,53;12,85;-0,39
448;ELETROBRAS;ELET3;42,11;20,6113;0,8677;10,5219;0,363;14,4634;56,99;24,48;12,5;2,5756;5,1412;-0,4338;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-0,76556214;48,4502;2,0397;96944223800,22;1,8399;569932488,48;-9,01;6,5
448;ELETROBRAS;ELET5;62,46;30,6229;1,2892;15,6326;0,5393;14,4634;56,99;24,48;12,5;3,8266;7,6384;-0,6446;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-1,13741702;48,4502;2,0397;96944223800,22;3,4456;;-9,01;6,5
448;ELETROBRAS;ELET6;43,74;21,3909;0,9005;10,9198;0,3767;14,4634;56,99;24,48;12,5;2,673;5,3356;-0,4503;0,14;4,21;1,76;4,52;0,32;3,9;0,42;0,58;1,76;-0,79451656;48,4502;2,0397;96944223800,22;3,6995;140006169,23;-9,01;6,5
449;CELESC;CLSC3;50,9;6,0167;0,6772;3,7597;0,1677;6,4516;13,36;6,71;4,19;0,2523;3,4785;-0,2413;0,66;11,26;2,79;8,32;0,45;2,47;0,25;0,75;1,19;-0,11153065;75,1636;8,4598;2078285807,36;6,6654;40360,72;13,22;
449;CELESC;CLSC4;55,89;6,6065;0,7436;4,1282;0,1842;6,4516;13,36;6,71;4,19;0,277;3,8195;-0,265;0,66;11,26;2,79;8,32;0,45;2,47;0,25;0,75;1,19;-0,1224646;75,1636;8,4598;2078285807,36;6,6773;239169,9;13,22;
464;CPFL ENERGIAS RENOVÁVEIS;CPRE3;18,23;8,4793;1,9763;6,3088;0,8982;6,8744;61,88;49,09;36,53;3,0972;-22,209;-1,045;0,29;23,31;10,59;22,55;0,18;0,57;0,45;0,54;0,78;-1,74761717;9,2243;2,15;10824655047,92;;;15,78;
321;BLUE TECH SOLUTIONS;BLUT3;5,14;-5,626;0,4586;-6,1685;0,1382;-4,9065;;;;;-1,0794;-0,1382;0,0;-8,15;-2,46;-6,65;0,12;-1,59;0,3;0,7;0,0;0,20053109;11,2089;-0,9136;14115600,06;;254063,54;;
321;BLUE TECH SOLUTIONS;BLUT4;1,52;-1,6637;0,1356;-1,8241;0,0409;-4,9065;;;;;-0,3192;-0,0409;0,0;-8,15;-2,46;-6,65;0,12;-1,59;0,3;0,7;0,0;0,05930102;11,2089;-0,9136;14115600,06;;224305,0;;
442;COPASA;CSMG3;15,4;9,1587;0,8143;5,748;0,4695;8,7217;35,28;16,58;10,4;0,9529;901,7396;-0,5525;0,49;8,89;5,13;7,8;0,42;2,97;0,58;0,42;1,0;-0,66202015;18,9111;1,6815;5810266894,32;2,4957;23171141,9;7,89;8,05
453;COELBA;CEEB3;41,65;6,7761;1,7466;3,4296;0,4221;7,7472;28,15;22,24;11,26;0,7627;8,4361;-0,5551;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-1,19199399;23,8462;6,1466;13011476059,89;15,4758;85956,61;15,08;44,06
453;COELBA;CEEB5;31,33;5,0971;1,3138;2,5798;0,3175;7,7472;28,15;22,24;11,26;0,5737;6,3458;-0,4176;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-0,89664278;23,8462;6,1466;13011476059,89;20,5734;5292,0;15,08;44,06
453;COELBA;CEEB6;60,68;9,8721;2,5446;4,9965;0,615;7,7472;28,15;22,24;11,26;1,1112;12,2906;-0,8087;0,55;25,78;6,23;15,13;1,86;3,66;0,24;0,76;1,26;-1,73661933;23,8462;6,1466;13011476059,89;11,6846;;15,08;44,06
458;CEMAR;ENMA6B;83,99;23,2276;4,3611;15,1759;1,7403;;30,5;17,89;11,69;2,7143;20,9984;-2,5023;0,64;18,78;7,49;15,45;0,44;1,54;0,4;0,6;1,37;-0,78234959;19,2587;3,616;;2,417;;11,48;8,23
458;CEMAR;ENMA3B;50,49;13,9631;2,6217;9,1229;1,0462;;30,5;17,89;11,69;1,6317;12,623;-1,5042;0,64;18,78;7,49;15,45;0,44;1,54;0,4;0,6;1,37;-0,47030398;19,2587;3,616;;4,0206;;11,48;8,23
325;BANCO INTER;BIDI11;10,4;-238,0687;1,0759;-91,2149;0,2328;-91,2149;50,04;-13,62;-5,22;12,4248;;-0,2401;0,02;-0,45;-0,1;;;;0,22;0,78;;0,1252333;9,6667;-0,0437;8991139764,53;0,4263;189680308,83;5,8;
325;BANCO INTER;BIDI3;3,4;-233,4904;1,0552;-89,4607;0,2283;-91,2149;50,04;-13,62;-5,22;12,1859;;-0,2354;0,02;-0,45;-0,1;;;;0,22;0,78;;0,12282497;3,2222;-0,0146;8991139764,53;0,4347;9796295,5;5,8;
325;BANCO INTER;BIDI4;3,41;-234,1772;1,0583;-89,7238;0,229;-91,2149;50,04;-13,62;-5,22;12,2217;;-0,2361;0,02;-0,45;-0,1;;;;0,22;0,78;;0,12318621;3,2222;-0,0146;8991139764,53;0,4334;44223197,08;5,8;
416;DIMED;PNVL3;10,18;17,9056;1,4018;12,0538;0,5952;17,845;31,04;3,34;2,25;0,4026;2,4564;-1,3446;1,48;7,83;3,32;5,91;0,67;5,79;0,42;0,58;1,77;2,17268734;7,2551;0,568;1536857855,82;2,1842;5398322,0;8,67;9,99
416;DIMED;PNVL4;18,62;32,783;2,5665;22,069;1,0897;17,845;31,04;3,34;2,25;0,7371;4,4974;-2,4618;1,48;7,83;3,32;5,91;0,67;5,79;0,42;0,58;1,77;3,9779192;7,2551;0,568;1536857855,82;;;8,67;9,99
477;REDE ENERGIA;REDE3;5,39;7,421;2,7068;3,2098;0,4469;5,6418;27,92;22,36;9,67;0,7178;5,2827;-0,6325;0,62;36,48;6,02;17,63;2,05;2,43;0,17;0,76;1,41;2,59057687;1,9913;0,7263;11374642985,86;9,6872;12261,27;15,06;57,19
563;IGUA SANEAMENTO S.A.;IGSN3;0,0;0,0;0,0;0,0;0,0;25,7399;32,68;10,45;-27,45;0,0;0,0;0,0;0,16;-14,2;-4,36;-0,09;1,39;25,74;0,31;0,69;3,8;0,0;8,296;-1,1778;0,0;;;16,89;
350;CCX;CCXC3;1,16;-0,0979;-0,0255;-2,6208;0,3947;-2,5769;;;;;-0,0256;;0,0;-26,1;-403,26;0,97;;0,04;-15,45;16,45;0,06;0,00033069;-45,4066;-11,852;1973425,64;;;;
459;COSERN;CSRN3;21,4;6,8772;2,5728;4,6172;0,6597;6,863;27,52;22,1;14,84;1,0204;-10,7688;-0,908;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;0,92207748;8,3178;3,1117;3516295800,3;18,922;6947,8;15,05;25,02
459;COSERN;CSRN5;19,3;6,2023;2,3203;4,1641;0,595;6,863;27,52;22,1;14,84;0,9202;-9,7121;-0,8189;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;0,83159324;8,3178;3,1117;3516295800,3;23,0789;9485,42;15,05;25,02
459;COSERN;CSRN6;21,0;6,7487;2,5247;4,5309;0,6474;6,863;27,52;22,1;14,84;1,0013;-10,5675;-0,8911;0,65;37,41;9,59;18,97;1,31;2,35;0,26;0,74;0,82;0,90484238;8,3178;3,1117;3516295800,3;21,2106;3433,33;15,05;25,02
428;NOTRE DAME INTERMEDICA;GNDI3;66,95;-3584,8103;5,8356;104,4483;2,3776;109,3443;18,55;3,28;-0,1;3,423;79,6466;-3,0079;0,69;-0,16;-0,07;2,22;0,27;4,9;0,41;0,59;1,17;35,34405555;11,4727;-0,0187;41526443086,05;2,4093;614805285,2;29,03;
353;INVESTIMENTOS BEMGE;FIGE3;12,03;2,0524;0,1913;1,2788;0,1889;0,4285;100,0;93,14;58,04;1,1911;14219,075;-0,1889;0,16;9,32;9,2;;;;0,99;0,01;;0,0082362;62,9002;5,8614;9529251,72;0,205;902,5;;-2,49
353;INVESTIMENTOS BEMGE;FIGE4;0,0;0,0;0,0;0,0;0,0;0,4285;100,0;93,14;58,04;0,0;0,0;0,0;0,16;9,32;9,2;;;;0,99;0,01;;0,0;62,9002;5,8614;9529251,72;;;;-2,49
474;EQUATORIAL ENERGIA;EQTL3;26,76;12,8934;1,8491;5,3746;0,4246;9,5371;31,25;20,54;8,56;1,104;4,6896;-0,5717;0,38;14,34;3,29;9,14;1,43;4,16;0,23;0,74;1,54;-0,35369453;14,4234;2,0685;30007081269,3;2,3997;190065531,8;24,97;26,81
451;CESP;CESP5;25,0;825,526;1,0797;15,282;0,5683;18,1659;29,46;23,05;0,43;3,5225;60,1801;-0,618;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,29464693;23,1554;0,0303;8302192833,55;;8894,8;6,56;-50,99
451;CESP;CESP6;25,25;833,7813;1,0905;15,4348;0,574;18,1659;29,46;23,05;0,43;3,5577;60,7819;-0,6242;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,3775934;23,1554;0,0303;8302192833,55;;75751511,28;6,56;-50,99
451;CESP;CESP3;25,55;843,6876;1,1034;15,6182;0,5808;18,1659;29,46;23,05;0,43;3,6;61,5041;-0,6316;0,16;0,13;0,07;5,36;0,19;2,67;0,53;0,47;1,13;-8,47712916;23,1554;0,0303;8302192833,55;;140577,0;6,56;-50,99
562;HOTEIS OTHON S.A.;HOOT3;0,0;0,0;0,0;0,0;0,0;0,0218;65,92;159,14;124,56;0,0;0,0;0,0;0,19;-22,15;23,81;-24,55;;-0,05;-1,08;2,14;0,05;0,0;-27,2594;6,0369;9473392,8;;;-20,33;
562;HOTEIS OTHON S.A.;HOOT4;1,2;0,1988;-0,044;0,1556;0,0473;0,0218;65,92;159,14;124,56;0,2476;-0,0331;-0,0512;0,19;-22,15;23,81;-24,55;;-0,05;-1,08;2,14;0,05;-0,00058654;-27,2594;6,0369;9473392,8;;7956,46;-20,33;
558;CIMS S.A.;CMSA4;0,0;0,0;0,0;0,0;0,0;0,2319;;;;;0,0;0,0;0,0;-387,83;-380,84;-399,26;-0,93;0,23;0,98;0,02;50,48;0,0;0,0009;-0,0037;0,0;;;;
558;CIMS S.A.;CMSA3;0,0;0,0;0,0;0,0;0,0;0,2319;;;;;0,0;0,0;0,0;-387,83;-380,84;-399,26;-0,93;0,23;0,98;0,02;50,48;0,0;0,0009;-0,0037;0,0;;;;
559;CINESYSTEM S.A.;CNSY3;30,22;213,77;-32,7863;71,5563;4,8426;83,8769;11,85;10,38;3,48;7,4293;-31,74;-5,4807;0,65;-15,34;2,27;4,93;;12,32;-0,15;1,15;0,43;-1,9363695;-0,9217;0,1414;935885083,86;;;-8,64;23,61
634;AURA MINERALS INC.;AURA33;29,61;5,1726;1,2508;4,1399;0,5892;5,0547;30,86;23,84;19,08;0,9871;3,7908;-0,9393;0,6;24,18;11,39;12,61;0,28;0,92;0,47;0,53;1,72;-0,32049563;23,6725;5,7244;2108832732,6;4,9616;5800549,83;;
561;FINANSINOS S.A.- CREDITO FINANC E INVEST;FNCN3;14,25;3,5413;0,9342;-9,6312;0,838;-9,6312;100,0;-47,99;130,53;4,6224;2,049;-1,7172;0,18;26,38;23,66;;;;0,9;0,1;4,97;-0,01033332;15,2532;4,024;13021336,5;;55843,33;-19,89;
441;SABESP;SBSP3;56,91;12,7683;1,422;8,7725;0,6947;12,2406;34,96;20,93;14,38;1,8359;16,8995;-0,7962;0,38;11,14;5,44;6,97;0,56;3,46;0,49;0,51;1,48;0,68862808;40,0218;4,4571;38734504276,23;1,6565;252080614,08;6,69;0,67
675;Mosaico Tecnologia ao Consumidor S.A.;MOSI3;8,24;32,2856;1,5627;76,4548;1,459;36,9443;89,47;6,23;14,75;4,7609;1,9101;-8,4013;0,31;4,84;4,52;0,25;-0,81;-39,51;0,93;0,07;13,23;;5,2728;0,2552;1043149227,2;;6097270,0;;
674;INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA;INTB3;30,11;23,5038;4,6208;22,9781;2,2578;22,3773;28,41;10,95;10,7;2,5154;6,1283;-7,9572;0,9;19,66;9,61;14,68;-0,11;-0,57;0,49;0,51;2,06;-2,16646347;6,5162;1,2811;9811952744,5;1,8673;40039928,38;;
801;HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A.;GRAO3;0,0;0,0;0,0;0,0;0,0;1,1443;-1,07;3,48;2,2;0,0;0,0;0,0;4,62;1499,09;10,19;23,45;27,07;1,14;0,01;0,97;0,95;0,0;0,0686;1,0291;0,0;;;;
679;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A;POWE3;10,9;23,915;0,9888;17,5519;0,3782;10,596;6,82;3,52;2,59;0,6184;6,5692;-0,7444;0,61;4,13;1,58;3,81;-0,39;-6,96;0,38;0,62;1,13;-1,76584555;11,0237;0,4558;977237930,4;;5388846,38;;
766;BLAU FARMACÊUTICA S.A.;BLAU3;26,7;15,2757;2,7217;11,3249;1,9626;10,2417;46,95;30,43;22,56;3,4456;3,7077;-6,5853;0,57;17,82;12,85;14,04;-0,25;-1,06;0,72;0,28;4,07;-1,34535124;9,81;1,7479;4791612110,69;3,1825;8507437,83;;
